X,Y,OBJECTID,NAME,ADDRESS,ORIG_ADDRE,PIN,LANDNO,ORDINANCE,EFF_DATE,SE_ANNO_CAD_DATA,PHOTO,DOCUMENT
1276544.99997556,225523.640613481,2242,Old Fire Station #23,722 18th Ave,722 18th Ave,2254502235,125,106050,1976/12/21 00:00:00+00,,Firestation23cDON.jpg,DesRptFireStation23.pdf
1281980.24993181,228095.953054145,2243,Charles Bussell House (Eman/Jacobsen),1630 36th Ave,1630 36th Ave,7424700070,126,108212,1979/05/14 00:00:00+00,,BussellRes1DON.jpg,charles-brussell-house-designation-nomination.pdf
1270150.62496905,228966.515617475,2244,Old Norway Hall,2015 Boren Ave,2015 Boren Ave,0660001490,80,124375,,,OldNorwayHall1DON.jpg, 
1273677.66679947,204679.367997646,2245,Rainier Cold Storage/Ice/Seattle Brewing/Malting Co. Bldg,5622-6010 Airport Way S,6000-6004 Airport Way S,0001800023,186,116973,1993/12/13 00:00:00+00,,RainierColdStorage6DON.jpg,DesRptRainierColdStorageSeattleBrewing.pdf
1260442.05186656,236232.969916552,2246,Fourteenth Ave W Group,2014 14th Ave W,2000-2016 14th Ave W, ,384,108211,1979/05/14 00:00:00+00,,14thAveWestRes2DON.jpg,DesRpt_14th_Ave_W_Group.pdf  
1288732.87487797,188832.640504807,2247,Old Fire Station #33,10235 62nd Ave S,10235 62nd Ave S,2520900050,192,106053,1976/12/21 00:00:00+00,,Firestation33bDON.jpg,DesRptFireStation33.pdf
1259101.50008573,215392.50011465,2248,Hainsworth/Gordon House,2657 37th Ave SW,2657 37th Ave SW,9345400210,174,109734,1981/03/02 00:00:00+00,,HainsworthHouse1DON.jpg,hainsworth-gordon-house-designation.pdf
1257021.12498139,216157.531064898,2249,Admiral Theater,2343 California Ave SW,2343 California Ave SW,6379500055,173,116972,1993/12/13 00:00:00+00,,Admiral4DON.jpg,admiral-theater-designation.pdf
1256092.62486988,200967.609345064,2250,Gatewood School,4320 SW Myrtle St,4320 SW Myrtle St,4315700020,189,0,,,GatewoodSchool2DON.jpg,gatewood-school-designation.pdf
1276162.37508464,222870.09375523,2251,Langston Hughes Cultural Arts Center,104 17th Ave S,104 17th Ave S,9826700795,159,110354,1981/12/28 00:00:00+00,,LangstonHughesCenter2DON.jpg,langston-hughes-cultural-designation-nomination.pdf
1280572.25012314,218657.390566483,2252,Thompson/LaTurner House,3119 S Day St,3119 S Day St,6909200597,169,107613,1978/08/14 00:00:00+00,,ThompsonHouse2DON.jpg,thompson-laturner-house-designation-nomination.pdf
1276332.75007197,219836.843588144,2253,Black Manufacturing Building,1130 Rainier Ave S,1130 Rainier Ave S,7132300370,166,113601,1987/09/08 00:00:00+00,,BlackMfgBldg5DON.jpg,black-manufacturing-designation.pdf
1275279.37488213,222774.125115141,2254,Victorian House,1414 S Washington St,1414 S Washington St,3319500060,158,108225,1979/05/12 00:00:00+00,,VictorianHouse2DON.jpg,DesRptVictorianHouse.pdf
1275350.12506872,222296.531254053,2255,Seattle Buddhist Church,1427 S Main St,1427 S Main St,3320000165,160,106100,1976/12/27 00:00:00+00,,SeaBuddhistChurch1DON.jpg,seattle-first-buddhist-church-nomination-data-sheet.pdf
1272024.49983022,222328.59385398,2256,Old Main St School,307 6th Ave S,307 6th Ave S,5247801606,157,106147,1977/01/17 00:00:00+00,,OldMainStSchool1DON.jpg,old-main-st-data-sheet.pdf
1272622.24994706,221703.484211802,2257,Chinese Community Bulletin Board,511 7th Ave S,511 7th Ave S,5247802380,161,106072,1976/12/21 00:00:00+00,,ChinBullBoard3DON.jpg,chinese-community-bulletin-nomination-data-sheet.pdf
1272486.37489071,221706.437617972,2258,Eastern Hotel,506 Maynard Ave S,506-1/2 Maynard Ave S,5247802350,162,107750,1978/10/23 00:00:00+00,,EasternHotel3DON.jpg,eastern-hotel-designation-nomination.pdf
1274505.25011806,219730.187305391,2259,Pacific Medical Center/Former U.S. Marine Hospital,1200 12th Ave S,1200 12th Ave S,2829600110,165,116055,1992/01/27 00:00:00+00,,PacMed3DON.jpg,pacific-medical-center-designation.pdf
1270305.12498814,223572.062495649,2260,Hoge Building,705 2nd Ave,705 2nd Ave,0939000230,155,111889,1984/09/10 00:00:00+00,,HogeBldg1DON.jpg,hoge-building-designation.pdf
1270074.12512206,221308.437429726,2261,Flatiron Building,551 1st Ave S,551 1st Ave S,7666206935,164,106141,1977/01/10 00:00:00+00,,FlatironBldg3DON.jpg,triangle-hotel-flatiron-building-data-sheet.pdf
1280149.49998438,213570.984400719,2262,Franklin High School,3013 S Mount Baker Blvd,3013 S Mount Baker Blvd,5700000455,180,0,,,FranklinHS2DON.jpg,DesRptFranklinHigh.pdf 
1281805.49995323,214230.734393552,2263,Kraus/Andersson House,2812 Mount St Helens Pl S,2812 Mount St Helens Pl S,5700003530,178,110492,1982/03/22 00:00:00+00,,KrausAndersson2DON.jpg,kraus-andersson-designation-nomination.pdf
1274737.87498088,204965.937306389,2264,Cleveland High School,5511 15th Ave S,5511 15th Ave S,7549802085,184,121275,2003/10/26 00:00:00+00,,ClevelandHS1DON.jpg,cleveland-high-nomination.pdf
1274318.24983589,203261.547014385,2265,Georgetown City Hall / Fire Station #27,6202 13th Ave S,6202 13th Ave S,7006200345,187,111302,1983/09/12 00:00:00+00,,GTCityHall2DON.jpg,georgetown-old-city-hall-nomination.pdf
1261381.75011839,237556.937412977,2266,Cotterill House,2501 Westview Dr W,2501 Westview Dr W,7871500475,36,107751,1978/10/23 00:00:00+00,,CotterillHouse2DON.jpg,cotterill-house-designation-data-sheet.pdf
1261795.99994606,237434.296910226,2267,Handschy/Kistler House,2433 9th Ave W,2433 9th Ave W,7871500040,37,111024,1983/02/22 00:00:00+00,,HandschyKistler2DON.jpg,handschy-kistler-house-designation.pdf
1264604.37490672,233483.218854398,2268,Ballard/Howe House,22 W Highland Dr,22 W Highland Dr,1731800590,58,108226,1979/05/14 00:00:00+00,,BallardHoweHouse1DON.jpg,ballard-howe-house-designation.pdf
1273974.37486747,254142.48429431,2269,Ramsing House,540 NE 80th St,540 NE 80th St,2878601495,2,113261,1986/12/29 00:00:00+00,,RamsingHouse2DON.jpg,ramsing-house-designation-nomination.pdf
1274433.74993297,246668.156395227,2270,Church of the Blessed Sacrament and Rectory,5041 9th Ave NE,5041 9th Ave NE,2862100750,13,109732,1981/03/02 00:00:00+00,,Blessed1DON.jpg,DesRptChurchofBlessedSacrament.pdf
1265915.49990913,241000.781247064,2271,Fremont Trolley Barn/Red Hook Ale Brewery,3400 Phinney Ave N,3400 Phinney Ave N,1972203220,24,116054,1992/01/27 00:00:00+00,,FremontTrolleyBarn3DON.jpg,fremont-trolley-designation.pdf
1272883.87507997,239291.249889225,2272,Fisher-Howell House,2819 Franklin Ave E,2819 Franklin Ave E,1959701445,29,111885,1984/09/10 00:00:00+00,,FisherHowell1DON.jpg,fisher-howell-designation-nomination.pdf
1278825.75000723,234690.499904394,2273,Boyer/Lambert House,1617 Boyer Ave E,1617 Boyer Ave E,3592500285,45,111021,1983/02/22 00:00:00+00,,BoyerLambert2DON.jpg,DesRpt_Boyer-Lambert.pdf
1276869.87498197,235018.093737394,2274,Hebrew Academy/Old Forest Ridge Convent and Site,1617 Interlaken Dr E,1617 Interlaken Dr E,2125049015,44,108519,1979/07/17 00:00:00+00,,HebrewAcademy2DON.jpg, 
1282635.24993414,233848.093780816,2275,Samuel Hyde House,3726 E Madison St,3726 E Madison St,5316100400,46,117097,1994/04/18 00:00:00+00,,SamHydeHouse2DON.jpg,samuel-hyde-house-designation-nomination.pdf
1282553.12509839,229916.249938473,2276,Ellsworth Storey House ,260 Dorffel Dr E,260 Dorffel Dr E,1954700475,78,106071,1976/12/13 00:00:00+00,,EStoreyHouse2DON.jpg,DesRptEllsworthStoreyHouses.pdf
1281885.50012131,229850.71890156,2277,Brehm Brothers House #2,221 36th Ave E,221 36th Ave E,1778500355,76,108734,1979/12/24 00:00:00+00,,BrehmHouse1DON.jpg,brehm-brothers-designation-nomination.pdf
1279163.12498865,228964.171790138,2278,"James W Washington, Jr., Home and Studio",1816 26th Ave,1816 26th Ave,9828701990,85,116052,1992/01/27 00:00:00+00,,JWashingtonHome1DON.jpg,james-wa-jr-home-designation.pdf
1275798.87482738,228939.999922469,2279,"1st Church of Christ,Scientist",1519 E Denny Way,1519 E Denny Way,8080400145,83,106145,1977/01/17 00:00:00+00,,FirstChurchofC.S.1DON.jpg, 
1276119.87516963,228872.531225398,2280,Hillcrest Apartment Building,1616 E Howell St,1616 E Howell St,8080400185,84,109733,1981/03/11 00:00:00+00,,HillcrestApts1DON.jpg,hillcrest-apartment-designation.pdf
1275269.49990189,233425.656305477,2281,Seattle Art Museum at Volunteer Park,1400 E Prospect St,1400 E Prospect St,2925049087,60,125418,,,SAM4DON.jpg,seattle-asian-art-museum-volunteer-park-designation.pdf
1275349.75006947,232660.984278396,2282,Parker-Fersen House,1409 E Prospect St,1409 E Prospect St,1346300200,65,113423,1987/05/11 00:00:00+00,,ParkerHouse2DON.jpg,parker-fersen-house-nomination.pdf
1275093.7499253,232047.812604472,2283,Moore Mansion,811 14th Ave E,811 14th Ave E,1346300060,66,116971,1993/12/13 00:00:00+00,,MooreMansion6DON.jpg,moore-mansion-designation.pdf
1274976.62515956,231462.156295478,2284,Maryland Apartments,626 13th Ave E,626 13th Ave E,6851700045,70,114995,1990/03/19 00:00:00+00,,MarylandApts1DON.jpg,maryland-apartments-designation.pdf
1271329.74990739,230529.82810764,2285,St Spiridon Russian Orthodox Cathedral,400 Yale Ave N,400 Yale Ave N,6847700030,73,106099,1976/12/20 00:00:00+00,,StSpiridonCathedral2DON.jpg,st-spiridon-cathedral-nomination-data-sheet.pdf
1272880.50008672,230086.359506398,2286,San Remo Apartment Building,606 E Thomas St,606 E Thomas St,6848200770,75,113988,1988/05/31 00:00:00+00,,sanremoapts1DON.jpg,san-remo-apartment-building-designation-nomination.pdf
1270806.92582181,229994.915135473,2287,Immanual Lutheran Church,1215 Thomas St,1215 Thomas St,2467400400,74,109730,1981/03/02 00:00:00+00,,ImanLuthChurch2DON.jpg,immanuel-lutheran-designation-nomination.pdf
1265993.75008072,234096.984359145,2288,Queen Anne High School,215 Galer St,215 Galer St,3803000005,54,112274,1985/05/16 00:00:00+00,,qahighschool5DON.jpg, 
1265714.49998306,233210.843742982,2289,Brace/Moriarty House,170 Prospect St,170 Prospect St,5457300940,61,109586,1980/12/22 00:00:00+00,,BraceMoriartyRes2DON.jpg,brace-moriarty-designation-nomination.pdf
1269328.12497364,227111.32805489,2290,Times Square Building,414 Olive Way,414 Olive Way,0659000385,100,111883,1984/09/10 00:00:00+00,,TimesSquareBldg2DON.jpg,times-square-building-designation-nomination.pdf
1257559.49988888,216416.671950802,2291,West Seattle Library,2306 42nd Av SW,2306 42nd Av SW,6087100165,241,121102,2003/03/24 00:00:00+00,,WestSeattleLibrary3DON.jpg,west-seattle-library-designation.pdf
1278120.25010589,223018.01570347,2292,Douglass-Truth Library,2300 E Yesler Way,2300 E Yesler Way,6840701735,243,121107,2003/03/24 00:00:00+00,,DouglassLib4DON.jpg,douglass-truth-library-designation.pdf
1274629.37486981,246190.750197813,2293,University Library,5009 Roosevelt Way NE,5009 Roosevelt Way,0825049041,244,121104,2003/03/24 00:00:00+00,,UniversityLibrary2DON.jpg,university-library-designation.pdf
1266998.00004072,240792.406335726,2294,Fremont Library,731 N 35th St,731 N 35th St,1972202795,246,121103,2003/03/24 00:00:00+00,,FremontLibrary3DON.jpg,FremontLibrary.pdf
1256135.50011222,212881.343719646,2295,Madison Middle School,3429 45th Av SW,3429 45th Av SW,9278300005,247,0,,,MadisonMiddleSchool2DON.jpg,madison-middle-designation.pdf
1274928.62492748,234102.515516058,2296,Volunteer Park Conservatory,1400 E Galer St,1400 E Galer St,2925049087,248,123344,,,vpconservatory.jpg,VolunteerPark_Conservatory.pdf 
1275967.5001463,250538.656200141,2297,Roosevelt High School,1410 NE 66th St,1410 NE 66th St,8826900005,249,0,,,roosevelt_hs.jpg,roosevelt-high-school-designation.pdf
1272853.11792363,202394.670139223,2298,Hat 'n Boots,6430 Corson Avenue S,6910 East Marginal Way S,0001800137,250,123623,,,hatnboots2.jpg,hats-n-boots-designation.pdf
1278542.6249173,210689.562670141,2299,Cheasty Blvd South,Cheasty Blvd S Ord 25148,Cheasty Blvd S Ord 25148, ,254,0,,,tmb_cheasty_blvd.jpg,cheasty-boulevard-designation.pdf
1276252.62490414,224934.15622814,2300,Providence Hospital 1910 Bldg,528 17th Ave,528 and 538 17th Ave,7942600330,255,121588,2004/10/22 00:00:00+00,,prov_hosp.jpg,providence-hospital-designation.pdf
1266482.75008698,230293.703251809,2301,Seattle Monorail, , ,1985200550,256,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1266901.24990614,230225.703059733,2302,Seattle Monorail, , ,1991200005,257,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1267031.99997272,229362.593893558,2303,Seattle Monorail, , ,1991200235,258,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1267487.12504672,228907.499987483,2304,Seattle Monorail, , , ,259,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1268088.75015581,228358.25010173,2305,Seattle Monorail, , , ,260,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1268669.37497881,227824.703268558,2306,Seattle Monorail, , , ,261,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1269317.99999389,227217.906253815,2307,Seattle Monorail, , , ,262,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1269547.74986248,226838.296776816,2308,Seattle Monorail, , ,0659000005,263,121240,2003/08/04 00:00:00+00,,monorail.jpg,seattle-monorail-designation.pdf
1289035.20957513,203739.392515391,2309,Seward Park Inn/Annex,5900 Lake Washington Blvd S,5900 Lake Washington Blvd S,2324049007,264,123429,,,seawardpkinn.jpg,seward-park-inn-designation.pdf
1253626.26234855,256285.553498983,2310,Golden Gardens Bath House,8001 Seaview Ave NW,8001 Seaview Ave NW,3426039006,265,121716,2005/02/23 00:00:00+00,,golden_gardens.jpg,golden-gardens-bathhouse-designation.pdf
1278131.08144906,223958.67064631,2311,Garfield High School,400 23rd Ave,400 23rd Ave,6840701230,266,0,,,garfield.jpg,garfield-high-designation.pdf
1265554.48225847,232917.88369897,2312,Gibbs House,1000 Warren Av N,1000 Warren Av N,5457300926,267,121426,2004/05/08 00:00:00+00,,gibbs_house.jpg,gibbs-house-designation.pdf
1256875.91661039,210611.509020478,2313,Dakota Place Park,4304 SW Dakota St,4304 SW Dakota St,3010301030,268,123624,,,ca_avesubstationDakotaPlPark.jpg,cal-ave-substation-designation.pdf
1276483.48894373,246791.735216305,2314,Henry Owen Shuey House,5218 16th Ave NE,5218 16th Ave NE,4232400455,271,121274,2003/10/26 00:00:00+00,,shueyhouse.jpg,DesRptShueyHouse.pdf
1262785.36050014,209410.103286803,2315,Cooper Elementary School,4408 Delridge Way SW,4408 Delridge Way SW,1324039018,272,121866,2005/08/24 00:00:00+00,,cooper_school.jpg,cooper-elementary-designation.pdf
1282027.9644033,213119.783859566,2316,Mt Baker Presbyterian Church,3201 Hunter Blvd S,3201 Hunter Blvd S,5700002905,273,125154,,,MtBakerPresbyterianChurch.bmp,mt-baker-presbyterian-designation.pdf
1273304.36603689,229184.353108317,2317,Pantages House,803 E Denny Way,803 E Denny Way,6003001299,274,123023,2009/08/07 00:00:00+00,,pantages_post_this.jpg,pantages-house-designation.pdf
1271915.48200364,192862.721027315,2318,Querio House,9364 7th Ave S,9326 7th Ave S,2433200115,275,0,,,querio_house.jpg,querio-house-nomination.pdf
1251189.57168388,243139.956102565,2319,Fort Lawton Chapel,3801 W Government Way,631 Washington Ave,1525039042,276,114011,,,FortLawtonChapel.jpg,fort-lawton-chapel-designation.pdf
1276241.68594964,212032.754865646,2320,Fire Station #13,3601 Beacon Ave S,3601 Beacon Ave S,1624049270,277,123289,,,fs13.jpg,fire-station-13-designation.pdf
1273411.39666273,251261.126539975,2321,Fire Station #16,6846 Oswego Pl NE,6846 Oswego Pl NE,9528103550,278,122464,2007/09/21 00:00:00+00,,fs16.jpg,fire-station-16-designation.pdf
1259324.88874656,199770.232802808,2322,Fire Station #37,7302 35th Ave SW,7302 35th Ave SW,8122100070,279,122466,2007/09/21 00:00:00+00,,fs37.jpg,fire-station-37-designation.pdf
1280802.22374456,247334.056638226,2323,Fire Station #38,5503 33rd Ave NE,5503 33rd Ave NE,8827901028,280,122467,2007/09/21 00:00:00+00,,fs38.jpg,fire-station-38-designation.pdf
1276423.36832905,237570.089289561,2324,Montlake Community Center,1618 E Calhoun St,1618 E Calhoun St,6788202280,281,123343,,,montlake_cc.jpg,montlake-community-center-designation.pdf
1284440.21548431,243782.044713393,2325,Laurelhurst Community Center,4554 NE 41st St,4554 NE 41st St,7613700005,282,123555,,,laurelhurst_cc.jpg,laurelhurst-community-center-designation.pdf
1277916.80136581,222865.627228722,2326,Fire Station #6,101 23rd Ave S,101 23rd Ave S,9826701650,284,122462,2007/09/21 00:00:00+00,,fs6.jpg,fire-station-6-designation.pdf
1271363.8184088,213182.033078894,2327,Fire Station #14,3224 4th Ave S,3224 4th Ave S,7674800085,285,122463,2007/09/21 00:00:00+00,,fs14.jpg,fire-station-14-designation.pdf
1274912.20304431,246151.860839888,2328,Fire Station #17,1010 NE 50th St,1010 NE 50th St,6746701655,286,122465,2007/09/21 00:00:00+00,,fs17.jpg,fire-station-17-designation.pdf
1254061.99441673,237442.189939067,2329,Fire Station #41,2416 34th Ave W,2416 34th Ave W,2225039052,287,122468,2007/09/21 00:00:00+00,,fs41.jpg,fire-station-41-designation.pdf
1271169.08946756,230815.160870314,2330,Supply Laundry Building,1265 Republican St,1265 Republican St,6849200110,288,122470,2007/09/21 00:00:00+00,,supply_laundry.jpg,supply-laundry-designation.pdf
1275907.24075238,245426.269443303,2331,Wilsonian Apt Bldg Ballroom Gar,4710 University Way NE,4700-4720 University Way NE,8816400265,289,0,,,wilsonian_apts.jpg,wilsonian-apartments-designation.pdf
1278062.14785989,218433.225660473,2332,Colman School,2300 S Massachusetts St,2300 S Massachusetts St,0924049010,290,122950,2009/05/15 00:00:00+00,,colman_sch.jpg,colman-school-designation.pdf
1276784.60153048,238875.851441815,2333,Seattle Yacht Club,1807 E Hamlin St,1807 E Hamlin St,5605000305,291,122702,2008/07/05 00:00:00+00,,tmb_syc.jpg,seattle-yacht-club-designation.pdf
1269639.46260555,227126.425137565,2334,Medical Dental Building,509 Olive Way,509 Olive Way,0659000085,292,122316,2007/01/20 00:00:00+00,,med_dental_bldg.jpg,DesRptMedicalDentalBuilding.pdf
1277926.84005964,244796.77562356,2335,Sigma Kappa Mu Chapter Hse,4510 22nd Ave NE,4510 22nd Ave NE,1321300090,293,122469,2007/09/21 00:00:00+00,,sigmakappa.jpg,sigma-kappa-mu-designation.pdf
1269195.15443906,231757.254130483,2336,Pacific-Ford McKay Bldg,601 Westlake Ave N,601-605 Westlake Ave N,4088803385,294,0,,,pac_mckay_bldgs.jpg,pacific-ford-mckay-designation.pdf
1264730.45536323,233279.155286148,2337,Harry Whitney Treat House,1 West Highland Dr,1 West Highland Dr,1731800005,295,122353,2007/04/11 00:00:00+00,,treat_house.jpg,DesRptTreatHouse.pdf
1264935.82503122,232710.402486637,2338,Leona/Park Ridge Apartments,916 Queen Anne Ave N,916 Queen Anne Ave N,3879900220,296,122818,2008/11/07 00:00:00+00,,Leona_A.jpg,leona-park-ridge-apartments-designation.pdf
1268278.86526114,228030.891176388,2339,Windham Apartments,420 Blanchard St,420 Blanchard St,0696000135,297,122595,2008/01/12 00:00:00+00,,windham_apts.jpg,windham-apartments-designation.pdf
1269614.33831197,243308.664426565,2340,Hamilton Middle School,1610 N 41st St,1610 N 41st St,4083301505,298,0,,,HamiltonMiddleSchool.bmp,hamilton-middle-school-designation.pdf
1268943.50664839,225937.067608148,2341,Eitel Building,1501 2nd Ave,1501 Second Ave,1975700645,299,123534,,,eitelbldg.jpg,DesRptEitelBuilding.pdf
1275612.92113106,221542.354284719,2342,Seattle Japanese Language School,1414 S Weller St,1414 S Weller St,3320500190,300,125743,,,japaneselangschool.jpg,japanese-language-school-designation.pdf
1267500.83269647,229396.437657893,2343,Seattle-First National Bank,566 Denny Way,566 Denny Way,1991200580,301,0,,,bofa.jpg,DesRptSeafirst_Natl_Bank_Denny.pdf
1272379.26978998,226405.019100055,2344,Dearborn House,1117 Minor Ave,1117 Minor Ave,1978200550,302,122951,2009/05/15 00:00:00+00,,DearbornHouse.jpg,dearborn-house-designation.pdf
1265545.9520918,244587.279651478,2345,Fitch/Nutt House,4401 Phinney Ave N,4401 Phinney Ave N,8129700070,303,0,,,FitchNuttHouse.jpg,fitch-nutt-house-designation.pdf
1268756.78097197,224237.195679814,2346,Pier 55,1101 Alaskan Way,1101 Alaskan Way,7666202485,305,123860,,,Pier55.bmp,piers-waterfront-designation.pdf
1268615.49582148,224489.603967637,2347,Pier 56,1201 Alaskan Way,1201 Alaskan Way,7666202485,306,123858,,,Pier56.bmp,piers-waterfront-designation.pdf
1268480.23920222,224714.160933226,2348,Pier 57,1301 Alaskan Way,1301 Alaskan Way,7666202435,307,123861,,,Pier57.bmp,piers-waterfront-designation.pdf
1268895.32170539,223999.545564562,2349,Pier 54,1001 Alaskan Way,1001 Alaskan Way,7666202495,304,123859,,,Pier54.bmp,piers-waterfront-designation.pdf
1270113.09912547,223821.829056472,2350,Norton Building,801 2ND AVE,801 2ND AVE,0939000355,308,122947,2009/05/15 00:00:00+00,,NortonBuilding.bmp,norton-building-designation.pdf
1265958.43978389,250808.77344206,2351,John B Allen School,6532 Phinney Ave N,6532 Phinney Ave NW,0625049063,309,123845,,,JohnBAllenSchool.bmp,allen-johnb-designation.pdf
1266797.79440439,227227.15820381,2352,Bon Marche Stables,2315 Western Ave,2315 Western Ave,0654000330,311,122995,2009/07/04 00:00:00+00,,BonMarcheStables.bmp,DesRptBonMarcheStables.pdf
1268391.17113888,226679.794141054,2353,Terminal Sales Annex,1931 Second Ave,1931 Second Ave,1977200926,312,122981,2009/06/25 00:00:00+00,,TerminalSalesAnnex.bmp,terminal-sales-annex-designation.pdf
1270322.71484797,226000.775485978,2354,Washington Athletic Club,1325 Sixth Ave,1325 Sixth Ave,1975700025,313,122948,2009/05/15 00:00:00+00,,WashingtonAthleticClub.bmp,washington-athletic-club-designation.pdf
1270781.81990089,225312.510130227,2355,Women's University Club,1105 6th Ave,1105 6th Ave,0942000255,314,122949,2009/05/15 00:00:00+00,,WomensUniversityClub.bmp,womens-university-club-designation.pdf
1270578.59622598,224183.71940881,2356,Central Building,810 Third Ave,810 Third Ave,0942000550,315,122952,2009/05/15 00:00:00+00,,Central Building 2007.JPG,central-building-designation.pdf
1269668.42481796,230328.45318231,2357,Terry Avenue Building,320 Terry Ave N,320 Terry Ave N,1986200450,316,123486,,,TerryAvenueBuilding.bmp,320-terry-avenue-building-designation.pdf
1279639.14733055,233005.478011981,2358,Seattle Japanese Garden,1075 Lake Washington Blvd E,1075 Lake Washington Blvd E,2125049044,317,0,,,SeattleJapaneseGarden.jpg,seattle-japanese-garden-designation.pdf
1268116.56670122,227321.90867047,2359,Metropolitan Press Printing Co/Brasa Bldg,2107 3RD Ave,2107 Third Avenue,1977201190,318,124550,,,MetropolitanPressPrintingCoBrasaBldg.bmp,metropolitan-printing-designation.pdf
1275073.29261714,225627.850050732,2360,Coca Cola Bottling Plant,1313 E Columbia St,1313 E Columbia St,2254500880,319,123294,,,CocaColaBottlingPlant.bmp,DesRptCocaColaBottlingPlant.pdf
1269143.19785005,226210.488977313,2361,Fischer Studio Building,1519 3RD AVE,1519 3RD AVE,2568000000,320,123382,,,FischerStudioBuilding.bmp,fischer-studio-designation.pdf
1274021.89445747,248162.670466557,2362,Dr Annie Russell House,5721 8th Ave NE,5721 8th Ave NE,1928300398,321,123074,2009/09/19 00:00:00+00,,DrAnnieRussell.jpg,dr-annie-russell-house-designation.pdf
1267091.08679681,227831.915852562,2363,MGM Building,2331 2nd Ave,2331 Second Avenue,0655000045,322,123290,,,MGMBuilding.bmp,mgm-building-designation.pdf
1268966.28711464,226903.399993062,2364,Securities Building,1904 Third Ave,1904 Third Ave,1977201315,323,123204,2010/01/20 00:00:00+00,,WashingtonSecuritiesBuilding.bmp,securities-building-designation.pdf
1265940.30727422,228697.664777219,2365,Seattle Labor Temple,2800 First Ave,2800 First Ave,0654000005,324,123345,,,SeattleLaborTemple.bmp,seattle-labor-temple-designation.pdf
1275009.61131406,223417.606767803,2366,Washington Hall,153 14th Ave,153 14th Ave,4226900030,325,123346,,,WashingtonHall.bmp,washington-hall-designation.pdf
1279496.75128989,265706.500864387,2367,Lake City School,2611 NE 125th St,2611 NE 125th St,2826049043,326,0,,,LakeCitySchool.bmp,lake-city-school-designation.pdf
1269754.69859555,232549.134764552,2368,Naval Reserve Armory,860 Terry Ave N,860 Terry Ave N,4088803210,327,123428,,,NavalReserveArmory.bmp,naval-reserve-armory-designation.pdf
1267137.25041839,227779.137086719,2369,William Tell Hotel,2327 2nd Ave,2327 2nd Ave,0655000050,328,123203,2010/01/20 00:00:00+00,,WilliamTellHotel.bmp,william-tell-hotel-designation.pdf
1273249.9229043,234232.750819892,2370,Egan House,1500 Lakeview Blvd E,1500 Lakeview Boulevard East,2025049049,329,123295,,,EganHouse.bmp,egan-house-designation.pdf
1268764.82623146,226755.60862197,2371,Donahoe Building / Bergman Luggage,1901 - 1911 3rd Avenue,,,495,,,,Donahoe Building.jpg,DesRptDonahoe.pdf
1275228.04197955,215731.083098888,2372,Turner-Koepf House / Beacon Hill Garden House,2336 15th Avenue South,,,494,,,,TurnerKoepf.jpg,DesRptBeaconHillGardenHouse.pdf
1274849.79634497,232843.808715895,2373,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,435,0,,,VoL_Pk_Grounds.jpg  ,DesRptVolunteerPark.pdf
1275526.87996456,232804.746129975,2374,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,436,0,,,VoL_Pk_Grounds.jpg  ,DesRptVolunteerPark.pdf
1275625.83809997,233023.496020555,2375,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,437,0,,, VoL_Pk_Grounds.jpg ,DesRptVolunteerPark.pdf
1275628.44242547,233364.641991809,2376,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,438,0,,, VoL_Pk_Grounds.jpg ,DesRptVolunteerPark.pdf
1275638.8590713,233739.641897976,2377,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,439,125215,,,VoL_Pk_Grounds.jpg  ,DesRptVolunteerPark.pdf
1275644.06739423,234101.621160895,2378,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,440,0,,,Vol_Pk_grounds_NE.jpg,DesRptVolunteerPark.pdf
1275193.54631364,232825.579421639,2379,Volunteer Park Grounds,1400 E Prospect St,1400 E Prospect St,2925049087,441,0,,, VoL_Pk_Grounds.jpg ,DesRptVolunteerPark.pdf 
1268770.64642981,254005.428137973,2380,Daniel Bagley Elementary School,7821 Stone Ave N,7821 / 7901 Stone Ave N,0625049048,442,0,2015/05/06 00:00:00+00,,DanielBagleyelem.jpg ,DesRptDanielBagleyElementarySchool.pdf
1255407.1849678,251103.865043476,2381,Daniel Webster Elementary School,3014 NW 67th St,3014 NW 67th St,3693901110,443,0,2015/05/06 00:00:00+00,,DanielWebster.jpg ,DesRptDanielWebsterElementarySchool.pdf
